Serial,Customer No,Rooms,Members,Fans,Lights,Freezes,Microwave Oven,Geyser,AC,Washing Machine,TV,PC,Induction Stove,Profession,Salary,post_21_july_unit,post_21_august_unit,post_21_sep_unit,post_21_oct_unit,post_21_nov_unit,post_21_dec_unit,post_22_jan_unit,post_22_feb_unit,post_22_mar_unit,post_22_april_unit,post_22_may_unit,post_22_june_unit,pre_22_apr_unit,pre_22_may_unit,pre_22_june_unit,pre_22_july_unit,pre_22_aug_unit,pre_22_sep_unit,pre_22_oct_unit,pre_22_nov_unit,pre_22_dec_unit,pre_23_jan_unit,pre_23_feb_unit,pre_23_mar_unit,pre_23_apr_unit,pre_23_may_unit,pre_23_june_unit,pre_23_jul_unit,pre_23_aug_unit,pre_23_sep_unit,pre_23_oct_unit,pre_23_nov_unit,pre_23_dec_unit
482.0,17838054.0,2.0,3.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,200.0,70.0,112.0,102.0,94.0,105.0,134.0,85.0,110.0,87.0,112.0,53.0,,,134.0,294.46,366.65,368.76,226.11,196.4,126.57,131.21,118.86,224.61,318.94,271.25,397.47,323.64,218.23,501.8,318.09,171.49,166.04
483.0,17794932.0,2.0,2.0,3.0,8.0,1.0,0.0,0.0,1.0,0.0,1,0,0.0,,,332.0,313.0,352.0,326.0,253.0,149.0,150.0,143.0,227.0,318.0,366.0,290.0,,,70.84,376.27,402.8,384.69,326.54,256.51,232.7,231.39,227.31,319.3,386.99,412.86,444.82,478.64,491.82,499.14,441.45,329.23,289.4
484.0,17837931.0,2.0,2.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,911.0,262.0,343.0,378.0,324.0,292.0,354.0,317.0,300.0,315.0,369.0,73.0,,,197.22,310.95,320.32,260.51,160.63,212.38,283.97,305.79,239.26,219.47,342.74,299.44,388.29,333.15,329.06,339.91,284.85,268.56,316.26
485.0,17809760.0,1.0,1.0,4.0,,1.0,,,,,1,,0.0,,,593.0,975.0,1407.0,1219.0,638.0,400.0,428.0,441.0,1072.0,1416.0,1474.0,1656.0,,,,594.2,1074.26,666.2,51.7,0.88,2.17,2.03,0.4,0.43,1.4,1.51,1.18,2.2,2.83,3.0,5.78,5.88,6.29
486.0,17807482.0,3.0,3.0,3.0,,1.0,,,,,1,,,,,259.0,304.0,252.0,271.0,246.0,227.0,204.0,193.0,257.0,319.0,271.0,27.0,,,193.17,382.63,505.24,83.39,16.21,16.76,18.29,18.98,16.04,18.24,15.87,16.9,17.16,17.45,17.44,15.76,16.02,43.3,25.47
487.0,17795631.0,3.0,3.0,4.0,11.0,1.0,0.0,1.0,0.0,0.0,1,1,0.0,,,161.0,152.0,178.0,151.0,112.0,80.0,67.0,61.0,108.0,127.0,79.0,,,,252.22,231.26,245.88,202.22,186.92,190.61,227.81,153.13,188.3,354.49,382.66,365.77,485.86,587.3,522.93,601.64,514.42,484.07,325.64
488.0,17814150.0,2.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,53.0,51.0,113.0,65.0,77.0,35.0,110.0,16.0,,,,,70.34,222.64,179.18,199.8,202.87,90.12,99.37,64.8,51.75,46.36,39.01,81.09,197.42,134.84,120.76,164.68,57.04,89.6,84.26,42.95,35.37
489.0,17795288.0,4.0,4.0,5.0,8.0,1.0,1.0,3.0,2.0,1.0,1,2,1.0,,,506.0,528.0,550.0,412.0,269.0,224.0,213.0,263.0,470.0,668.0,794.0,626.0,,,,,,,,440.5,254.41,251.1,293.73,349.73,623.58,777.04,885.49,845.01,632.91,749.52,653.49,377.63,276.92
490.0,17847621.0,2.0,4.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,,,,,,,,,,,789.0,258.0,,,,,,,,,,,,154.89,397.73,422.47,442.48,464.0,560.43,521.98,526.42,423.34,319.45
491.0,17802049.0,3.0,4.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,245.0,246.0,235.0,251.0,240.0,213.0,143.0,153.0,228.0,269.0,255.0,12.0,,,247.32,214.62,238.37,239.58,230.01,230.97,200.26,173.21,192.48,250.9,261.69,259.31,258.29,273.77,266.95,279.04,255.02,230.22,194.58
492.0,17837094.0,4.0,4.0,4.0,11.0,1.0,0.0,0.0,1.0,0.0,1,0,0.0,,,719.0,420.0,480.0,439.0,366.0,255.0,305.0,289.0,361.0,435.0,450.0,346.0,,,144.19,487.52,434.3,424.17,403.18,327.21,295.69,301.43,280.77,388.61,507.89,457.14,569.13,575.43,510.77,498.54,483.87,369.78,350.31
493.0,17828061.0,2.0,3.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,277.0,323.0,311.0,271.0,145.0,40.0,20.0,25.0,37.0,96.0,96.0,6.0,,,92.32,63.22,55.69,47.68,48.42,62.65,43.74,36.41,55.62,87.79,105.32,84.15,83.7,96.09,93.67,99.44,106.3,83.85,45.82
494.0,17840696.0,,,,,1.0,,0.0,,,1,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
495.0,17850481.0,2.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,,,,,,,,,,,,213.0,,,,,64.71,73.31,90.77,65.23,49.05,152.8,155.17,148.31,309.58,181.05,357.62,145.22,128.07,188.82,171.77,176.3,201.6
496.0,17806889.0,3.0,4.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,49.0,32.0,54.0,46.0,,,37.67,27.53,21.31,,8.1,104.06,55.33,49.15,57.27,102.81,170.32,173.75,251.3,197.56,43.48,118.38,114.58,,
497.0,17805630.0,3.0,4.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,457.0,402.0,434.0,399.0,287.0,0.0,140.0,179.0,309.0,427.0,416.0,331.0,,,,492.98,348.92,342.46,316.73,239.88,184.84,210.85,167.28,258.34,351.65,389.45,403.14,336.25,314.08,303.5,325.21,248.63,174.39
498.0,17804806.0,3.0,3.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,657.0,611.0,642.0,630.0,595.0,356.0,162.0,29.0,,,,,2.64,2.5,2.44,76.63,899.57,589.59,534.22,323.18,303.23,197.45,189.79,300.44,12.05,12.25,12.07,12.92,12.75,319.01,548.0,371.74,228.79
499.0,17810361.0,2.0,4.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,16.0,8.0,0.0,0.0,1.0,1.0,0.0,41.0,298.0,263.0,389.0,244.0,,,84.8,375.04,376.1,292.71,289.38,276.53,273.77,261.1,249.67,256.2,249.47,254.67,258.23,265.02,264.33,264.26,247.22,237.33,235.95
500.0,17833956.0,3.0,3.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,9.0,144.0,142.0,166.0,116.0,86.0,84.0,71.0,135.0,94.0,,,,253.36,136.77,151.72,151.11,149.99,128.65,127.64,70.87,76.07,61.4,122.7,121.89,149.32,221.38,236.55,191.19,191.03,152.81,155.22,96.47
501.0,17792419.0,2.0,3.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.0,3.0,31.0,47.0,50.0,80.0,16.0,,,,119.59,84.37,50.34,73.85,36.19,49.29,60.47,51.71,55.97,83.33,133.29,169.04,164.38,148.66,168.93,130.31,156.7,139.45,121.18,89.64
502.0,17792847.0,3.0,4.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,394.0,317.0,275.0,282.0,223.0,241.0,297.0,381.0,264.0,327.0,515.0,306.0,,,,,,,,19.76,279.31,469.36,266.88,278.26,474.64,487.51,659.65,743.47,228.1,346.61,319.73,226.9,256.52
503.0,17801924.0,2.0,3.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,384.0,283.0,562.0,387.0,129.0,296.0,315.0,265.0,433.0,591.0,470.0,28.0,,70.4,448.07,543.19,558.68,573.02,450.47,473.38,324.57,303.61,275.63,394.63,418.04,450.12,596.89,525.7,597.96,672.7,494.9,345.83,260.96
504.0,17802246.0,2.0,2.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,207.0,203.0,218.0,213.0,133.0,99.0,79.0,82.0,166.0,143.0,,,,292.42,199.75,223.59,197.21,227.83,212.44,157.83,141.57,153.29,132.28,218.06,315.16,327.43,390.47,346.06,333.23,345.42,288.65,182.65,108.47
505.0,17842599.0,2.0,2.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,,,,,,,0.0,0.0,0.0,5.0,313.0,269.0,,,156.23,445.96,507.53,423.17,315.57,218.92,135.76,162.87,184.07,299.43,617.83,576.69,590.02,421.76,343.83,249.91,307.31,314.74,185.6
506.0,17800771.0,2.0,2.0,3.0,11.0,1.0,0.0,0.0,0.0,0.0,,0,0.0,,,215.0,261.0,248.0,216.0,184.0,53.0,63.0,65.0,163.0,169.0,211.0,62.0,,,148.46,178.34,221.87,221.34,164.18,162.22,75.8,174.13,253.38,417.94,245.49,452.05,325.53,436.73,56.62,,,,
507.0,17805397.0,2.0,3.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,175.0,226.0,321.0,259.0,213.0,155.0,143.0,140.0,276.0,280.0,207.0,81.0,,,,264.67,286.0,291.16,231.32,204.49,202.73,154.36,95.19,225.4,208.2,227.44,242.26,228.0,244.78,259.17,254.18,198.47,100.41
508.0,17823221.0,4.0,2.0,4.0,11.0,1.0,0.0,1.0,0.0,0.0,1,0,0.0,,,638.0,669.0,684.0,656.0,411.0,298.0,286.0,279.0,463.0,613.0,657.0,,,,872.29,727.45,753.23,656.29,628.2,407.56,308.74,309.37,310.54,476.22,597.07,687.72,763.5,789.69,589.69,622.15,554.37,384.95,300.02
509.0,17833301.0,1.0,3.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,206.0,189.0,234.0,210.0,133.0,93.0,118.0,107.0,160.0,0.0,,,187.3,209.65,228.32,224.58,212.02,199.79,173.94,151.85,167.0,129.3,131.7,191.53,194.74,246.11,273.66,311.44,382.3,415.18,516.54,315.97,258.81
510.0,17841463.0,1.0,2.0,4.0,7.0,1.0,0.0,0.0,1.0,0.0,1,1,1.0,,,,,,,,422.0,28.0,43.0,92.0,70.0,28.0,0.0,,120.38,258.71,269.62,269.28,246.2,208.5,144.55,85.13,63.35,63.24,85.5,190.18,219.45,,407.44,421.03,821.95,536.46,346.3,191.3
511.0,17818825.0,1.0,4.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,158.0,190.0,170.0,168.0,134.0,75.0,71.0,70.0,126.0,160.0,115.0,,,48.92,128.22,148.05,131.72,129.73,92.96,111.46,55.34,59.87,69.6,111.75,145.67,128.59,138.85,105.1,152.55,165.43,142.51,125.84,75.64
512.0,17847091.0,2.0,3.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,,,,,,,,,,0.0,2.0,0.0,,,8.67,1.18,0.52,0.28,56.93,178.4,131.68,112.2,104.2,177.37,266.8,239.86,275.34,232.37,259.41,248.81,235.3,175.02,126.49
513.0,17845377.0,2.0,4.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,,,,,,,,263.0,212.0,246.0,194.0,33.0,,,279.13,252.57,251.55,220.16,211.47,94.6,173.45,127.2,144.23,231.06,218.91,257.54,261.91,287.83,192.54,201.84,199.23,149.53,90.08
514.0,17839616.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,,,147.0,34.0,76.0,90.0,70.0,41.0,100.0,127.0,109.0,29.0,,,80.03,92.49,126.82,147.51,145.58,87.57,85.19,85.61,75.61,135.69,100.67,176.67,156.59,131.24,35.09,83.95,77.87,20.9,10.25
515.0,17809807.0,2.0,3.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,198.0,200.0,199.0,192.0,214.0,177.0,170.0,180.0,187.0,186.0,207.0,,,,193.64,216.6,292.78,273.07,263.11,239.99,242.06,265.34,243.25,312.1,349.17,380.32,465.5,362.83,314.81,354.46,279.76,216.8,157.97
516.0,17795432.0,4.0,3.0,4.0,8.0,1.0,0.0,1.0,0.0,0.0,1,0,0.0,,,522.0,594.0,552.0,517.0,350.0,168.0,186.0,201.0,345.0,591.0,542.0,570.0,,,,,,,,468.48,220.56,192.27,198.82,322.42,371.76,530.39,578.27,571.53,554.02,649.22,506.26,382.14,259.88
517.0,17799365.0,2.0,4.0,3.0,9.0,1.0,0.0,1.0,0.0,0.0,1,0,0.0,,,413.0,223.0,267.0,275.0,208.0,126.0,85.0,69.0,116.0,299.0,459.0,316.0,,,195.38,358.43,514.91,460.46,380.03,190.9,156.5,129.21,143.69,236.92,476.86,466.12,575.52,514.19,539.7,606.64,432.47,188.58,149.31
518.0,17808321.0,2.0,3.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,541.0,417.0,552.0,453.0,242.0,136.0,163.0,199.0,322.0,424.0,325.0,,,,633.26,537.72,541.41,510.12,342.4,293.52,232.83,241.89,205.83,283.16,397.68,513.29,572.16,571.24,517.0,535.46,457.58,366.42,237.24
519.0,17845150.0,2.0,4.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,3.41,126.68,232.99,178.9,183.43,121.2,87.99,104.89,214.03,224.84,243.35,222.78,227.27,320.98,315.38,314.55,303.93,149.61
520.0,17827665.0,4.0,4.0,5.0,9.0,2.0,1.0,1.0,1.0,1.0,1,1,1.0,,,729.0,741.0,877.0,774.0,479.0,311.0,428.0,354.0,546.0,547.0,497.0,,,228.61,754.76,800.5,871.14,932.2,536.05,567.71,401.57,396.94,396.86,629.41,946.3,855.67,839.58,991.58,971.5,890.91,848.22,748.08,438.32
521.0,17834210.0,2.0,3.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,105.0,150.0,298.0,409.0,293.0,257.0,338.0,255.0,455.0,376.0,312.0,166.0,,,179.96,288.22,383.55,355.01,265.4,234.6,150.92,223.13,201.41,215.98,233.09,336.21,378.09,350.43,379.26,496.66,341.81,238.76,124.51
522.0,17809402.0,3.0,4.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,228.0,198.0,203.0,199.0,155.0,107.0,124.0,100.0,181.0,232.0,186.0,,,,263.21,234.43,220.42,203.83,190.34,165.76,119.15,94.47,126.98,176.73,194.14,202.3,209.83,229.92,236.7,209.4,212.96,201.99,142.04
523.0,17805838.0,2.0,3.0,3.0,6.0,1.0,,0.0,0.0,0.0,,0,0.0,,,48.0,99.0,110.0,120.0,73.0,46.0,31.0,40.0,59.0,72.0,80.0,23.0,,,,119.75,71.77,53.41,61.8,53.87,15.17,12.86,11.0,51.22,76.99,87.56,126.6,100.02,89.13,83.3,168.49,143.01,68.32
524.0,17796144.0,3.0,3.0,3.0,,1.0,,,,,1,0,0.0,,,437.0,8.0,8.0,0.0,5.0,70.0,96.0,83.0,71.0,13.0,9.0,71.0,,,,626.72,354.55,,8.9,,,1.8,0.08,,,9.83,,,8.9,10.09,,3.51,0.8
525.0,17795983.0,2.0,43.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,793.0,755.0,706.0,713.0,541.0,356.0,384.0,422.0,564.0,625.0,840.0,207.0,,,520.24,744.31,316.77,290.05,291.82,242.68,195.15,178.68,198.01,278.17,311.54,324.65,304.75,315.15,222.04,326.03,,397.4,
526.0,17822715.0,2.0,2.0,4.0,4.0,0.0,,,,,0,0,0.0,,,431.0,392.0,493.0,458.0,425.0,393.0,367.0,350.0,438.0,517.0,125.0,0.0,,,332.17,500.65,175.05,50.73,48.32,44.96,17.56,19.77,28.0,47.84,35.36,89.31,86.37,92.36,96.36,74.22,84.08,74.76,29.41
527.0,17791291.0,2.0,3.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,348.0,350.0,339.0,261.0,256.0,177.0,177.0,151.0,372.0,371.0,381.0,,,143.08,484.22,477.17,446.22,400.48,371.09,294.74,178.85,107.64,129.59,304.59,342.59,392.99,393.81,368.47,73.84,148.5,166.27,127.11,92.11
528.0,17810016.0,3.0,3.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,2,0,0.0,,,70.0,69.0,81.0,65.0,42.0,38.0,53.0,59.0,150.0,194.0,267.0,140.0,,,64.58,223.61,275.65,212.5,85.51,76.19,55.41,65.81,58.96,78.66,107.19,107.26,131.47,133.72,118.92,109.83,101.78,91.42,49.34
529.0,17825673.0,2.0,3.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,262.0,296.0,293.0,276.0,273.0,229.0,352.0,331.0,340.0,277.0,244.0,,,,358.29,275.52,201.6,211.94,217.52,266.6,283.37,366.33,289.43,259.35,210.51,326.06,1229.34,1131.09,397.72,327.53,277.32,354.17,313.79
530.0,17817757.0,2.0,4.0,3.0,12.0,1.0,0.0,0.0,0.0,0.0,2,0,0.0,,,204.0,233.0,269.0,281.0,201.0,132.0,128.0,119.0,180.0,248.0,250.0,140.0,,,,356.01,307.47,241.19,249.72,204.78,139.68,126.24,148.65,207.96,296.66,58.21,0.04,0.26,0.21,38.37,324.52,282.5,288.69
531.0,17845998.0,3.0,3.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,,,,,,,,637.0,364.0,470.0,223.0,,,205.07,541.06,714.44,577.01,535.56,447.3,357.18,191.22,377.63,356.79,464.81,840.36,641.23,850.97,938.61,636.54,787.48,517.97,468.74,287.95
532.0,17835454.0,2.0,3.0,4.0,12.0,1.0,0.0,0.0,0.0,0.0,1,1,0.0,,,262.0,236.0,254.0,312.0,234.0,254.0,277.0,246.0,235.0,353.0,258.0,,,,529.44,435.03,412.68,416.17,320.53,153.85,228.67,244.68,217.59,276.2,436.46,379.7,429.36,540.65,595.48,659.74,461.89,320.6,221.17
533.0,17812563.0,3.0,2.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,1,1,0.0,,,306.0,326.0,357.0,407.0,198.0,148.0,127.0,139.0,207.0,316.0,389.0,372.0,,,,,,238.86,390.09,208.75,170.64,178.83,162.04,292.6,583.53,436.55,516.57,506.47,438.22,478.36,384.57,269.15,203.79
534.0,17817935.0,4.0,2.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,183.0,605.0,615.0,525.0,306.0,269.0,305.0,295.0,477.0,579.0,779.0,353.0,,,,1103.32,916.2,720.52,658.4,264.53,294.74,303.94,327.99,408.19,958.16,925.39,968.84,915.83,749.27,670.58,639.2,336.57,315.64
535.0,17825052.0,3.0,2.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,11.0,5.0,14.0,9.0,8.0,5.0,5.0,3.0,5.0,3.0,5.0,3.0,,,,26.87,11.81,14.56,11.82,255.56,310.56,241.33,256.33,347.05,192.48,398.94,388.23,349.64,427.64,447.81,477.17,405.55,317.7
536.0,17818691.0,3.0,2.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,2.0,11.0,8.0,118.0,71.0,15.0,23.0,26.0,137.0,121.0,71.0,,,49.69,151.85,14.29,138.31,357.21,336.14,263.3,172.89,170.53,202.3,306.53,447.47,427.65,466.99,435.22,370.28,382.1,384.07,255.2,172.39
537.0,17820969.0,2.0,3.0,4.0,6.0,1.0,0.0,0.0,0.0,1.0,1,0,0.0,,,217.0,84.0,1.0,0.0,172.0,154.0,172.0,224.0,266.0,307.0,211.0,,,,452.73,141.65,103.25,127.13,170.95,27.53,31.69,39.22,24.52,90.76,43.4,120.17,350.92,353.94,294.16,175.26,134.5,56.85,24.21
538.0,17793258.0,2.0,4.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,1,1,0.0,,,259.0,154.0,129.0,148.0,134.0,72.0,76.0,72.0,139.0,92.0,51.0,0.0,,13.54,115.32,62.29,142.09,151.98,136.19,77.55,60.8,48.78,52.05,107.73,88.16,129.97,157.91,127.03,128.68,300.22,270.47,236.42,169.56
539.0,17839001.0,3.0,2.0,3.0,8.0,1.0,0.0,0.0,0.0,1.0,1,1,0.0,,,0.0,0.0,0.0,9.0,156.0,282.0,252.0,242.0,295.0,309.0,290.0,610.0,,,111.87,751.26,910.01,664.71,636.13,407.62,322.27,403.81,337.15,477.74,755.13,636.78,922.95,793.19,622.18,778.71,626.37,457.65,328.8
540.0,17825419.0,3.0,3.0,4.0,,1.0,,,,1.0,1,,0.0,,,125.0,159.0,153.0,122.0,126.0,113.0,127.0,104.0,26.0,62.0,64.0,,,18.79,4.4,0.12,1.4,4.84,5.77,8.28,3.23,4.32,8.48,13.03,14.65,12.98,10.01,12.23,13.34,12.46,10.26,11.02,7.17
541.0,17837910.0,3.0,2.0,4.0,9.0,1.0,0.0,0.0,0.0,0.0,,0,0.0,,,411.0,281.0,326.0,283.0,231.0,175.0,371.0,239.0,262.0,281.0,239.0,70.0,,,238.63,368.89,342.7,284.25,246.42,209.53,213.21,273.23,223.27,262.36,304.32,299.47,315.55,331.61,321.01,392.01,328.48,261.54,241.47
542.0,17848136.0,4.0,3.0,3.0,,1.0,,,0.0,,1,,,,,,,,,,,,,,,311.0,122.0,,,,118.14,80.11,39.22,41.2,32.36,15.15,16.46,15.02,55.36,42.87,46.88,43.37,155.45,28.28,31.81,32.35,16.84,14.0
543.0,17830078.0,3.0,3.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,1,1,0.0,,,504.0,459.0,473.0,479.0,333.0,238.0,241.0,219.0,323.0,454.0,338.0,0.0,,116.11,455.93,488.18,489.37,466.79,432.11,324.68,274.09,262.39,226.52,390.99,580.19,586.18,493.89,512.73,463.93,469.61,463.78,207.17,221.1
544.0,17801061.0,2.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,203.0,201.0,270.0,304.0,224.0,121.0,72.0,23.0,34.0,38.0,31.0,,,22.84,52.0,43.75,41.91,45.17,39.74,28.68,15.87,12.03,12.5,28.45,28.67,38.11,26.05,27.41,19.98,27.65,37.91,47.08,24.51
545.0,17798973.0,2.0,2.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,277.0,276.0,320.0,270.0,190.0,135.0,148.0,112.0,63.0,382.0,518.0,382.0,,,,,,,,,66.06,71.4,60.9,63.96,525.26,438.94,396.83,464.0,345.66,378.76,257.68,110.49,65.64
546.0,17818543.0,2.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,28.0,87.0,121.0,121.0,89.0,68.0,79.0,54.0,68.0,76.0,91.0,4.0,,,67.43,57.31,72.65,68.9,65.38,56.89,36.03,32.28,24.82,26.01,20.66,34.82,48.41,38.29,54.69,40.73,55.35,98.79,85.3
547.0,17816566.0,3.0,2.0,3.0,,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,282.0,285.0,308.0,402.0,261.0,176.0,174.0,177.0,283.0,538.0,457.0,,,190.82,330.79,402.53,409.9,359.8,366.23,213.04,151.49,142.26,139.31,206.29,407.84,311.46,1.32,,,0.05,0.09,0.04,0.05
548.0,17798013.0,3.0,3.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,101.0,116.0,9.0,52.0,43.0,26.0,26.0,35.0,100.0,164.0,80.0,,,60.26,206.52,140.15,214.74,207.92,175.58,163.77,105.13,76.7,106.52,185.79,151.96,224.53,215.37,215.37,219.36,230.09,181.86,153.59,114.11
549.0,17824162.0,2.0,3.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,90.0,134.0,145.0,142.0,91.0,73.0,67.0,67.0,55.0,147.0,150.0,4.0,,,137.03,149.91,142.26,189.82,176.92,148.36,142.04,137.98,126.82,161.99,196.92,198.07,190.21,197.82,187.66,190.8,199.04,157.47,149.49
550.0,17848831.0,,2.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,,,,,,,,,,,487.0,349.0,,,,,,,,,,,,5.49,47.7,108.33,121.18,150.88,77.7,80.15,63.06,62.68,24.33
551.0,17837107.0,2.0,3.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,394.0,352.0,368.0,394.0,230.0,148.0,130.0,183.0,182.0,247.0,281.0,301.0,,,112.7,243.76,311.05,327.8,224.01,173.14,103.16,107.22,109.58,178.26,311.07,239.75,350.48,259.23,343.64,364.91,241.54,149.07,102.23
552.0,17811014.0,3.0,2.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,564.0,457.0,570.0,581.0,403.0,222.0,258.0,235.0,414.0,404.0,214.0,,,326.5,480.86,593.79,510.8,393.69,454.99,254.9,12.56,2.53,42.04,119.64,219.73,196.06,201.49,212.27,180.08,164.61,116.92,102.29,100.19
553.0,17847034.0,2.0,3.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,,,,,,,,,,0.0,599.0,198.0,,,79.78,254.27,279.19,328.26,279.74,229.02,238.57,217.23,207.27,242.0,279.41,305.21,306.99,365.43,322.66,365.47,321.63,250.07,203.39
554.0,17797369.0,5.0,5.0,6.0,8.0,2.0,1.0,1.0,2.0,1.0,1,0,1.0,,,720.0,672.0,867.0,748.0,484.0,165.0,455.0,443.0,436.0,364.0,896.0,429.0,,,,,,684.6,604.45,481.07,370.38,309.21,346.48,642.32,1094.15,958.96,888.76,973.9,894.68,936.67,926.57,765.32,520.49
555.0,17805467.0,3.0,4.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,268.0,370.0,369.0,376.0,278.0,169.0,134.0,126.0,296.0,369.0,307.0,129.0,,,244.16,326.04,360.69,323.67,270.47,256.4,164.69,130.46,149.82,270.54,270.63,321.28,311.23,279.14,297.61,325.26,316.88,271.47,191.37
556.0,17806361.0,,4.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,245.0,271.0,249.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,,,,1.12,,2.52,1.08,1.19,0.79,1.79,1.22,2.0,122.4,156.44,16.14,,,,43.52,240.01,197.99,192.22,120.96
557.0,17847373.0,2.0,4.0,2.0,,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,,,,,,,,,,0.0,64.0,10.0,,,65.42,35.4,44.85,38.62,48.34,46.11,30.86,16.53,10.6,21.06,9.31,5.42,11.94,3.02,7.15,13.22,25.97,8.92,1.79
558.0,17823111.0,3.0,4.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,1,1,0.0,,,378.0,384.0,448.0,448.0,306.0,189.0,198.0,198.0,367.0,441.0,633.0,217.0,,,283.65,634.4,620.0,556.5,460.9,287.28,281.3,224.84,227.2,337.06,613.75,490.03,561.13,524.58,494.1,504.56,443.35,305.96,246.11
559.0,17816532.0,4.0,2.0,3.0,11.0,1.0,0.0,0.0,0.0,0.0,1,0,0.0,,,603.0,622.0,615.0,640.0,490.0,520.0,512.0,399.0,544.0,830.0,825.0,,,331.19,1191.9,1227.45,855.83,753.36,664.9,581.76,293.0,296.46,316.29,548.78,731.02,240.53,124.19,162.0,504.86,672.2,564.96,452.26,411.33
